source_dsa_id,destination_center_id,flow_count
CAGS-OP1,TXHI-TX1,1
CAOP-OP1,TXHI-TX1,4
CASD-IO1,TXHI-TX1,1
CORS-OP1,TXHI-TX1,6
FLFH-IO1,TXHI-TX1,1
FLMP-OP1,TXHI-TX1,2
FLUF-IO1,TXHI-TX1,3
GALL-OP1,TXHI-TX1,3
IAOP-OP1,TXHI-TX1,1
ILIP-OP1,TXHI-TX1,4
INOP-OP1,TXHI-TX1,6
KYDA-OP1,TXHI-TX1,2
LAOP-OP1,TXHI-TX1,5
MAOB-OP1,TXHI-TX1,1
MDPC-OP1,TXHI-TX1,2
MSOP-OP1,TXHI-TX1,4
MWOB-OP1,TXHI-TX1,1
NCNC-OP1,TXHI-TX1,2
NEOR-OP1,TXHI-TX1,1
NJTO-OP1,TXHI-TX1,1
NVLV-OP1,TXHI-TX1,3
NYAP-OP1,TXHI-TX1,1
NYRT-OP1,TXHI-TX1,1
OKOP-OP1,TXHI-TX1,2
ORUO-IO1,TXHI-TX1,1
PADV-OP1,TXHI-TX1,3
SCOP-OP1,TXHI-TX1,1
TNMS-OP1,TXHI-TX1,1
TXGC-OP1,TXHI-TX1,17
TXSA-OP1,TXHI-TX1,2
TXSB-OP1,TXHI-TX1,8
UTOP-OP1,TXHI-TX1,2
WALC-OP1,TXHI-TX1,2
GALL-OP1,TXHS-TX1,1
ILIP-OP1,TXHS-TX1,1
INOP-OP1,TXHS-TX1,1
LAOP-OP1,TXHS-TX1,1
MSOP-OP1,TXHS-TX1,1
TXSA-OP1,TXHS-TX1,1
TXSB-OP1,TXHS-TX1,2
ALOB-OP1,TXMH-TX1,1
AROR-OP1,TXMH-TX1,2
AZOB-OP1,TXMH-TX1,1
CADN-OP1,TXMH-TX1,2
CAOP-OP1,TXMH-TX1,3
CORS-OP1,TXMH-TX1,2
FLFH-IO1,TXMH-TX1,1
FLMP-OP1,TXMH-TX1,3
FLUF-IO1,TXMH-TX1,3
FLWC-OP1,TXMH-TX1,3
GALL-OP1,TXMH-TX1,1
ILIP-OP1,TXMH-TX1,2
INOP-OP1,TXMH-TX1,2
LAOP-OP1,TXMH-TX1,5
MAOB-OP1,TXMH-TX1,2
MIOP-OP1,TXMH-TX1,2
MOMA-OP1,TXMH-TX1,1
NCCM-IO1,TXMH-TX1,1
NCNC-OP1,TXMH-TX1,2
NVLV-OP1,TXMH-TX1,2
OHLB-OP1,TXMH-TX1,1
OKOP-OP1,TXMH-TX1,2
PATF-OP1,TXMH-TX1,1
PRLL-OP1,TXMH-TX1,1
TNDS-OP1,TXMH-TX1,3
TXGC-OP1,TXMH-TX1,9
TXSA-OP1,TXMH-TX1,7
TXSB-OP1,TXMH-TX1,12
UTOP-OP1,TXMH-TX1,1
VATB-OP1,TXMH-TX1,2
WALC-OP1,TXMH-TX1,2
WIDN-OP1,TXMH-TX1,1
ALOB-OP1,TXSP-TX1,1
AZOB-OP1,TXSP-TX1,1
CADN-OP1,TXSP-TX1,1
CAGS-OP1,TXSP-TX1,1
CAOP-OP1,TXSP-TX1,2
CORS-OP1,TXSP-TX1,2
FLFH-IO1,TXSP-TX1,2
FLMP-OP1,TXSP-TX1,1
FLUF-IO1,TXSP-TX1,1
FLWC-OP1,TXSP-TX1,1
GALL-OP1,TXSP-TX1,2
ILIP-OP1,TXSP-TX1,3
INOP-OP1,TXSP-TX1,1
KYDA-OP1,TXSP-TX1,2
LAOP-OP1,TXSP-TX1,1
MAOB-OP1,TXSP-TX1,2
MDPC-OP1,TXSP-TX1,1
MWOB-OP1,TXSP-TX1,3
NCNC-OP1,TXSP-TX1,1
NEOR-OP1,TXSP-TX1,1
NJTO-OP1,TXSP-TX1,1
NVLV-OP1,TXSP-TX1,1
OKOP-OP1,TXSP-TX1,3
ORUO-IO1,TXSP-TX1,3
PADV-OP1,TXSP-TX1,1
TNDS-OP1,TXSP-TX1,3
TXGC-OP1,TXSP-TX1,8
TXSA-OP1,TXSP-TX1,2
TXSB-OP1,TXSP-TX1,12
WALC-OP1,TXSP-TX1,3
WIDN-OP1,TXSP-TX1,1
WIUW-IO1,TXSP-TX1,1
GALL-OP1,TXTC-TX1,1
MIOP-OP1,TXTC-TX1,1
NCNC-OP1,TXTC-TX1,1
PADV-OP1,TXTC-TX1,1
TXSA-OP1,TXTC-TX1,3
ALOB-OP1,TXTX-TX1,1
AZOB-OP1,TXTX-TX1,1
CADN-OP1,TXTX-TX1,1
CAGS-OP1,TXTX-TX1,1
CAOP-OP1,TXTX-TX1,4
CASD-IO1,TXTX-TX1,1
CORS-OP1,TXTX-TX1,1
FLFH-IO1,TXTX-TX1,1
FLMP-OP1,TXTX-TX1,1
GALL-OP1,TXTX-TX1,1
KYDA-OP1,TXTX-TX1,1
LAOP-OP1,TXTX-TX1,2
MIOP-OP1,TXTX-TX1,2
MNOP-OP1,TXTX-TX1,1
MOMA-OP1,TXTX-TX1,1
NCCM-IO1,TXTX-TX1,1
NVLV-OP1,TXTX-TX1,2
OHLP-OP1,TXTX-TX1,1
OKOP-OP1,TXTX-TX1,3
SCOP-OP1,TXTX-TX1,1
TNDS-OP1,TXTX-TX1,1
TXGC-OP1,TXTX-TX1,2
TXSA-OP1,TXTX-TX1,1
TXSB-OP1,TXTX-TX1,7
WALC-OP1,TXTX-TX1,1
WIUW-IO1,TXTX-TX1,1
AZOB-OP1,UTMC-TX1,2
CADN-OP1,UTMC-TX1,3
CAOP-OP1,UTMC-TX1,6
CORS-OP1,UTMC-TX1,4
ILIP-OP1,UTMC-TX1,1
LAOP-OP1,UTMC-TX1,1
MIOP-OP1,UTMC-TX1,1
MNOP-OP1,UTMC-TX1,1
MWOB-OP1,UTMC-TX1,4
NMOP-OP1,UTMC-TX1,1
NVLV-OP1,UTMC-TX1,3
OHLC-OP1,UTMC-TX1,1
ORUO-IO1,UTMC-TX1,4
PATF-OP1,UTMC-TX1,1
TNDS-OP1,UTMC-TX1,1
TXGC-OP1,UTMC-TX1,2
TXSA-OP1,UTMC-TX1,1
TXSB-OP1,UTMC-TX1,4
UTOP-OP1,UTMC-TX1,5
WALC-OP1,UTMC-TX1,3
WIUW-IO1,UTMC-TX1,1
ALOB-OP1,VAFH-TX1,3
FLFH-IO1,VAFH-TX1,2
FLMP-OP1,VAFH-TX1,3
FLUF-IO1,VAFH-TX1,1
FLWC-OP1,VAFH-TX1,1
GALL-OP1,VAFH-TX1,3
IAOP-OP1,VAFH-TX1,3
ILIP-OP1,VAFH-TX1,3
INOP-OP1,VAFH-TX1,1
KYDA-OP1,VAFH-TX1,1
MAOB-OP1,VAFH-TX1,2
MDPC-OP1,VAFH-TX1,4
MIOP-OP1,VAFH-TX1,2
MNOP-OP1,VAFH-TX1,1
MSOP-OP1,VAFH-TX1,2
MWOB-OP1,VAFH-TX1,1
NCCM-IO1,VAFH-TX1,1
NCNC-OP1,VAFH-TX1,2
NEOR-OP1,VAFH-TX1,1
NJTO-OP1,VAFH-TX1,2
NYAP-OP1,VAFH-TX1,2
NYRT-OP1,VAFH-TX1,2
NYWN-OP1,VAFH-TX1,1
OHLB-OP1,VAFH-TX1,1
OHLC-OP1,VAFH-TX1,1
PADV-OP1,VAFH-TX1,2
PATF-OP1,VAFH-TX1,2
SCOP-OP1,VAFH-TX1,1
TNDS-OP1,VAFH-TX1,3
TXSB-OP1,VAFH-TX1,1
VATB-OP1,VAFH-TX1,3
WIDN-OP1,VAFH-TX1,1
FLFH-IO1,VAMC-TX1,1
NCCM-IO1,VAMC-TX1,1
OHLB-OP1,VAMC-TX1,1
VATB-OP1,VAMC-TX1,1
ALOB-OP1,VAUV-TX1,1
AROR-OP1,VAUV-TX1,1
FLFH-IO1,VAUV-TX1,1
FLUF-IO1,VAUV-TX1,1
FLWC-OP1,VAUV-TX1,1
GALL-OP1,VAUV-TX1,3
IAOP-OP1,VAUV-TX1,1
ILIP-OP1,VAUV-TX1,1
LAOP-OP1,VAUV-TX1,2
MDPC-OP1,VAUV-TX1,2
MNOP-OP1,VAUV-TX1,1
MWOB-OP1,VAUV-TX1,3
NCNC-OP1,VAUV-TX1,1
NYRT-OP1,VAUV-TX1,1
OHLP-OP1,VAUV-TX1,1
PADV-OP1,VAUV-TX1,7
PATF-OP1,VAUV-TX1,2
TXGC-OP1,VAUV-TX1,2
TXSA-OP1,VAUV-TX1,1
TXSB-OP1,VAUV-TX1,5
VATB-OP1,VAUV-TX1,5
CADN-OP1,WAUW-TX1,3
CAGS-OP1,WAUW-TX1,3
CAOP-OP1,WAUW-TX1,6
CASD-IO1,WAUW-TX1,3
HIOP-OP1,WAUW-TX1,1
NMOP-OP1,WAUW-TX1,1
NVLV-OP1,WAUW-TX1,6
ORUO-IO1,WAUW-TX1,11
UTOP-OP1,WAUW-TX1,1
WALC-OP1,WAUW-TX1,29
FLFH-IO1,WISE-TX1,1
FLWC-OP1,WISE-TX1,2
GALL-OP1,WISE-TX1,1
IAOP-OP1,WISE-TX1,1
MAOB-OP1,WISE-TX1,1
NCNC-OP1,WISE-TX1,1
OHLP-OP1,WISE-TX1,1
OKOP-OP1,WISE-TX1,1
PADV-OP1,WISE-TX1,2
PATF-OP1,WISE-TX1,1
SCOP-OP1,WISE-TX1,1
TNDS-OP1,WISE-TX1,3
TXGC-OP1,WISE-TX1,2
TXSB-OP1,WISE-TX1,3
VATB-OP1,WISE-TX1,1
ALOB-OP1,WIUW-TX1,1
AROR-OP1,WIUW-TX1,1
AZOB-OP1,WIUW-TX1,1
CADN-OP1,WIUW-TX1,1
CASD-IO1,WIUW-TX1,3
CORS-OP1,WIUW-TX1,2
FLFH-IO1,WIUW-TX1,1
FLMP-OP1,WIUW-TX1,2
FLWC-OP1,WIUW-TX1,1
GALL-OP1,WIUW-TX1,6
IAOP-OP1,WIUW-TX1,1
ILIP-OP1,WIUW-TX1,2
INOP-OP1,WIUW-TX1,5
LAOP-OP1,WIUW-TX1,2
MAOB-OP1,WIUW-TX1,1
MIOP-OP1,WIUW-TX1,2
MNOP-OP1,WIUW-TX1,3
MOMA-OP1,WIUW-TX1,1
MSOP-OP1,WIUW-TX1,1
MWOB-OP1,WIUW-TX1,2
NJTO-OP1,WIUW-TX1,1
OHLB-OP1,WIUW-TX1,1
OHLP-OP1,WIUW-TX1,1
OKOP-OP1,WIUW-TX1,1
ORUO-IO1,WIUW-TX1,1
PADV-OP1,WIUW-TX1,2
PATF-OP1,WIUW-TX1,2
TXGC-OP1,WIUW-TX1,2
TXSB-OP1,WIUW-TX1,1
VATB-OP1,WIUW-TX1,2
WALC-OP1,WIUW-TX1,1
WIDN-OP1,WIUW-TX1,2
WIUW-IO1,WIUW-TX1,10
