source_dsa_id,destination_center_id,flow_count
MAOB-OP1,SCMU-TX1,6
MDPC-OP1,SCMU-TX1,10
MIOP-OP1,SCMU-TX1,2
MNOP-OP1,SCMU-TX1,1
MOMA-OP1,SCMU-TX1,5
MSOP-OP1,SCMU-TX1,3
MWOB-OP1,SCMU-TX1,2
NCCM-IO1,SCMU-TX1,38
NCNC-OP1,SCMU-TX1,75
NEOR-OP1,SCMU-TX1,2
NVLV-OP1,SCMU-TX1,1
NYAP-OP1,SCMU-TX1,1
NYRT-OP1,SCMU-TX1,1
OHLB-OP1,SCMU-TX1,1
OHLC-OP1,SCMU-TX1,1
OHLP-OP1,SCMU-TX1,5
OKOP-OP1,SCMU-TX1,2
ORUO-IO1,SCMU-TX1,2
PADV-OP1,SCMU-TX1,8
PATF-OP1,SCMU-TX1,7
PRLL-OP1,SCMU-TX1,3
SCOP-OP1,SCMU-TX1,184
TNDS-OP1,SCMU-TX1,13
TNMS-OP1,SCMU-TX1,1
TXGC-OP1,SCMU-TX1,9
TXSA-OP1,SCMU-TX1,3
TXSB-OP1,SCMU-TX1,4
VATB-OP1,SCMU-TX1,5
WIDN-OP1,SCMU-TX1,1
ALOB-OP1,SCPG-TX1,6
GALL-OP1,SCPG-TX1,27
KYDA-OP1,SCPG-TX1,5
MAOB-OP1,SCPG-TX1,1
MIOP-OP1,SCPG-TX1,1
MNOP-OP1,SCPG-TX1,1
NCCM-IO1,SCPG-TX1,12
NCNC-OP1,SCPG-TX1,6
NEOR-OP1,SCPG-TX1,2
NJTO-OP1,SCPG-TX1,1
PADV-OP1,SCPG-TX1,1
PATF-OP1,SCPG-TX1,2
PRLL-OP1,SCPG-TX1,1
SCOP-OP1,SCPG-TX1,26
TNDS-OP1,SCPG-TX1,30
TNMS-OP1,SCPG-TX1,1
TXGC-OP1,SCPG-TX1,2
VATB-OP1,SCPG-TX1,3
WIDN-OP1,SCPG-TX1,1
AROR-OP1,SDMK-TX1,1
IAOP-OP1,SDMK-TX1,1
MNOP-OP1,SDMK-TX1,10
MWOB-OP1,SDMK-TX1,1
NEOR-OP1,SDMK-TX1,5
WALC-OP1,SDMK-TX1,1
CORS-OP1,SDSV-TX1,1
IAOP-OP1,SDSV-TX1,2
MNOP-OP1,SDSV-TX1,11
NEOR-OP1,SDSV-TX1,4
TXSB-OP1,SDSV-TX1,1
GALL-OP1,TNBM-TX1,2
ILIP-OP1,TNBM-TX1,1
MWOB-OP1,TNBM-TX1,2
TNMS-OP1,TNBM-TX1,2
TXSB-OP1,TNBM-TX1,2
ALOB-OP1,TNEM-TX1,4
FLUF-IO1,TNEM-TX1,1
GALL-OP1,TNEM-TX1,8
INOP-OP1,TNEM-TX1,1
KYDA-OP1,TNEM-TX1,3
MIOP-OP1,TNEM-TX1,1
MOMA-OP1,TNEM-TX1,1
SCOP-OP1,TNEM-TX1,1
TNDS-OP1,TNEM-TX1,6
INOP-OP1,TNLB-TX1,1
KYDA-OP1,TNLB-TX1,1
LAOP-OP1,TNLB-TX1,1
MSOP-OP1,TNLB-TX1,3
NYWN-OP1,TNLB-TX1,1
OKOP-OP1,TNLB-TX1,1
TNDS-OP1,TNLB-TX1,5
TNMS-OP1,TNLB-TX1,1
TXSB-OP1,TNLB-TX1,2
ALOB-OP1,TNMH-TX1,10
AROR-OP1,TNMH-TX1,30
CADN-OP1,TNMH-TX1,2
CAOP-OP1,TNMH-TX1,2
CORS-OP1,TNMH-TX1,1
FLUF-IO1,TNMH-TX1,2
GALL-OP1,TNMH-TX1,3
ILIP-OP1,TNMH-TX1,3
INOP-OP1,TNMH-TX1,6
KYDA-OP1,TNMH-TX1,3
LAOP-OP1,TNMH-TX1,4
MAOB-OP1,TNMH-TX1,2
MDPC-OP1,TNMH-TX1,1
MOMA-OP1,TNMH-TX1,34
MSOP-OP1,TNMH-TX1,7
MWOB-OP1,TNMH-TX1,4
NCCM-IO1,TNMH-TX1,1
NEOR-OP1,TNMH-TX1,1
OHLP-OP1,TNMH-TX1,2
OKOP-OP1,TNMH-TX1,1
ORUO-IO1,TNMH-TX1,1
PATF-OP1,TNMH-TX1,3
PRLL-OP1,TNMH-TX1,1
SCOP-OP1,TNMH-TX1,3
TNDS-OP1,TNMH-TX1,34
TNMS-OP1,TNMH-TX1,43
TXGC-OP1,TNMH-TX1,3
TXSA-OP1,TNMH-TX1,1
TXSB-OP1,TNMH-TX1,2
ALOB-OP1,TNST-TX1,12
AROR-OP1,TNST-TX1,1
CAGS-OP1,TNST-TX1,1
CORS-OP1,TNST-TX1,6
FLFH-IO1,TNST-TX1,1
FLUF-IO1,TNST-TX1,4
GALL-OP1,TNST-TX1,17
IAOP-OP1,TNST-TX1,1
ILIP-OP1,TNST-TX1,4
INOP-OP1,TNST-TX1,12
KYDA-OP1,TNST-TX1,25
LAOP-OP1,TNST-TX1,6
MDPC-OP1,TNST-TX1,1
MIOP-OP1,TNST-TX1,3
MNOP-OP1,TNST-TX1,2
MOMA-OP1,TNST-TX1,8
MWOB-OP1,TNST-TX1,3
NCCM-IO1,TNST-TX1,1
NCNC-OP1,TNST-TX1,3
OHLB-OP1,TNST-TX1,2
OHLC-OP1,TNST-TX1,4
OHLP-OP1,TNST-TX1,1
PATF-OP1,TNST-TX1,1
PRLL-OP1,TNST-TX1,1
SCOP-OP1,TNST-TX1,2
TNDS-OP1,TNST-TX1,49
TNMS-OP1,TNST-TX1,6
TXGC-OP1,TNST-TX1,1
TXSA-OP1,TNST-TX1,3
TXSB-OP1,TNST-TX1,1
WALC-OP1,TNST-TX1,2
WIDN-OP1,TNST-TX1,1
AZOB-OP1,TNUK-TX1,2
CORS-OP1,TNUK-TX1,1
FLFH-IO1,TNUK-TX1,1
GALL-OP1,TNUK-TX1,3
ILIP-OP1,TNUK-TX1,2
INOP-OP1,TNUK-TX1,1
KYDA-OP1,TNUK-TX1,6
MNOP-OP1,TNUK-TX1,3
NCCM-IO1,TNUK-TX1,2
NCNC-OP1,TNUK-TX1,2
NYRT-OP1,TNUK-TX1,1
OHLC-OP1,TNUK-TX1,1
OHLP-OP1,TNUK-TX1,2
ORUO-IO1,TNUK-TX1,1
SCOP-OP1,TNUK-TX1,1
TNDS-OP1,TNUK-TX1,25
ALOB-OP1,TNVU-TX1,37
AROR-OP1,TNVU-TX1,18
AZOB-OP1,TNVU-TX1,6
CADN-OP1,TNVU-TX1,3
CAGS-OP1,TNVU-TX1,3
CAOP-OP1,TNVU-TX1,6
CASD-IO1,TNVU-TX1,2
CORS-OP1,TNVU-TX1,16
FLFH-IO1,TNVU-TX1,3
FLMP-OP1,TNVU-TX1,2
FLUF-IO1,TNVU-TX1,12
FLWC-OP1,TNVU-TX1,8
GALL-OP1,TNVU-TX1,42
IAOP-OP1,TNVU-TX1,8
ILIP-OP1,TNVU-TX1,39
INOP-OP1,TNVU-TX1,72
KYDA-OP1,TNVU-TX1,56
LAOP-OP1,TNVU-TX1,22
MAOB-OP1,TNVU-TX1,8
MDPC-OP1,TNVU-TX1,4
MIOP-OP1,TNVU-TX1,13
MNOP-OP1,TNVU-TX1,3
MOMA-OP1,TNVU-TX1,58
MSOP-OP1,TNVU-TX1,8
MWOB-OP1,TNVU-TX1,11
NCCM-IO1,TNVU-TX1,10
NCNC-OP1,TNVU-TX1,16
NEOR-OP1,TNVU-TX1,1
NJTO-OP1,TNVU-TX1,4
NMOP-OP1,TNVU-TX1,5
NVLV-OP1,TNVU-TX1,5
NYAP-OP1,TNVU-TX1,2
NYFL-IO1,TNVU-TX1,1
NYRT-OP1,TNVU-TX1,4
NYWN-OP1,TNVU-TX1,4
OHLB-OP1,TNVU-TX1,1
OHLC-OP1,TNVU-TX1,13
OHLP-OP1,TNVU-TX1,6
OKOP-OP1,TNVU-TX1,15
ORUO-IO1,TNVU-TX1,4
PADV-OP1,TNVU-TX1,12
PATF-OP1,TNVU-TX1,14
SCOP-OP1,TNVU-TX1,11
TNDS-OP1,TNVU-TX1,208
TNMS-OP1,TNVU-TX1,18
TXGC-OP1,TNVU-TX1,10
TXSA-OP1,TNVU-TX1,9
TXSB-OP1,TNVU-TX1,12
UTOP-OP1,TNVU-TX1,7
VATB-OP1,TNVU-TX1,7
WALC-OP1,TNVU-TX1,13
WIDN-OP1,TNVU-TX1,7
WIUW-IO1,TNVU-TX1,14
ALOB-OP1,TXAS-TX1,1
AROR-OP1,TXAS-TX1,2
LAOP-OP1,TXAS-TX1,2
MWOB-OP1,TXAS-TX1,1
NMOP-OP1,TXAS-TX1,5
OKOP-OP1,TXAS-TX1,27
TXGC-OP1,TXAS-TX1,33
TXSA-OP1,TXAS-TX1,12
TXSB-OP1,TXAS-TX1,31
ALOB-OP1,TXBC-TX1,2
AROR-OP1,TXBC-TX1,3
AZOB-OP1,TXBC-TX1,2
CADN-OP1,TXBC-TX1,7
CAOP-OP1,TXBC-TX1,2
CASD-IO1,TXBC-TX1,1
CORS-OP1,TXBC-TX1,5
FLFH-IO1,TXBC-TX1,2
FLMP-OP1,TXBC-TX1,2
FLWC-OP1,TXBC-TX1,4
GALL-OP1,TXBC-TX1,3
HIOP-OP1,TXBC-TX1,2
INOP-OP1,TXBC-TX1,2
KYDA-OP1,TXBC-TX1,1
LAOP-OP1,TXBC-TX1,6
MAOB-OP1,TXBC-TX1,1
MNOP-OP1,TXBC-TX1,3
MSOP-OP1,TXBC-TX1,2
MWOB-OP1,TXBC-TX1,6
NMOP-OP1,TXBC-TX1,1
NVLV-OP1,TXBC-TX1,2
NYRT-OP1,TXBC-TX1,1
OHLC-OP1,TXBC-TX1,1
OKOP-OP1,TXBC-TX1,9
ORUO-IO1,TXBC-TX1,2
PADV-OP1,TXBC-TX1,2
PATF-OP1,TXBC-TX1,1
PRLL-OP1,TXBC-TX1,1
TNDS-OP1,TXBC-TX1,2
TNMS-OP1,TXBC-TX1,1
TXGC-OP1,TXBC-TX1,41
TXSA-OP1,TXBC-TX1,99
TXSB-OP1,TXBC-TX1,61
UTOP-OP1,TXBC-TX1,2
WALC-OP1,TXBC-TX1,5
WIDN-OP1,TXBC-TX1,1
OKOP-OP1,TXCF-TX1,1
TXGC-OP1,TXCF-TX1,2
TXSA-OP1,TXCF-TX1,1
TXSB-OP1,TXCF-TX1,2
AROR-OP1,TXCM-TX1,6
AZOB-OP1,TXCM-TX1,1
CAGS-OP1,TXCM-TX1,1
CAOP-OP1,TXCM-TX1,1
ILIP-OP1,TXCM-TX1,1
KYDA-OP1,TXCM-TX1,1
LAOP-OP1,TXCM-TX1,5
MWOB-OP1,TXCM-TX1,5
NCNC-OP1,TXCM-TX1,1
OHLC-OP1,TXCM-TX1,1
OKOP-OP1,TXCM-TX1,6
TNMS-OP1,TXCM-TX1,1
TXGC-OP1,TXCM-TX1,8
TXSA-OP1,TXCM-TX1,7
TXSB-OP1,TXCM-TX1,10
WALC-OP1,TXCM-TX1,1
LAOP-OP1,TXCT-TX1,1
MSOP-OP1,TXCT-TX1,3
OKOP-OP1,TXCT-TX1,1
TXGC-OP1,TXCT-TX1,2
TXGC-OP1,TXDC-TX1,1
TXSA-OP1,TXDC-TX1,4
TXSB-OP1,TXDC-TX1,1
FLWC-OP1,TXDL-TX1,1
MSOP-OP1,TXDL-TX1,1
TNMS-OP1,TXDL-TX1,2
TXGC-OP1,TXDL-TX1,2
TXSA-OP1,TXDL-TX1,2
TXSB-OP1,TXDL-TX1,1
UTOP-OP1,TXDL-TX1,1
MAOB-OP1,TXDM-TX1,1
OHLC-OP1,TXDM-TX1,1
TXGC-OP1,TXDM-TX1,4
TXSA-OP1,TXDM-TX1,4
TXSB-OP1,TXDM-TX1,6
AROR-OP1,TXDR-TX1,1
CADN-OP1,TXDR-TX1,3
CAOP-OP1,TXDR-TX1,2
CORS-OP1,TXDR-TX1,1
FLFH-IO1,TXDR-TX1,1
IAOP-OP1,TXDR-TX1,1
INOP-OP1,TXDR-TX1,2
LAOP-OP1,TXDR-TX1,2
MNOP-OP1,TXDR-TX1,2
MWOB-OP1,TXDR-TX1,3
NCNC-OP1,TXDR-TX1,1
NEOR-OP1,TXDR-TX1,2
NYRT-OP1,TXDR-TX1,1
OKOP-OP1,TXDR-TX1,2
PADV-OP1,TXDR-TX1,2
TNDS-OP1,TXDR-TX1,1
TXGC-OP1,TXDR-TX1,4
TXSA-OP1,TXDR-TX1,31
TXSB-OP1,TXDR-TX1,25
UTOP-OP1,TXDR-TX1,1
WALC-OP1,TXDR-TX1,2
FLUF-IO1,TXDS-TX1,1
KYDA-OP1,TXDS-TX1,1
TXGC-OP1,TXDS-TX1,1
TXSA-OP1,TXDS-TX1,2
TXSB-OP1,TXDS-TX1,2
AROR-OP1,TXFW-TX1,1
FLMP-OP1,TXFW-TX1,1
OHLC-OP1,TXFW-TX1,1
OKOP-OP1,TXFW-TX1,9
TXGC-OP1,TXFW-TX1,27
TXSA-OP1,TXFW-TX1,4
TXSB-OP1,TXFW-TX1,6
AROR-OP1,TXHD-TX1,25
CORS-OP1,TXHD-TX1,2
GALL-OP1,TXHD-TX1,1
IAOP-OP1,TXHD-TX1,3
ILIP-OP1,TXHD-TX1,2
INOP-OP1,TXHD-TX1,2
KYDA-OP1,TXHD-TX1,1
LAOP-OP1,TXHD-TX1,10
MIOP-OP1,TXHD-TX1,2
MSOP-OP1,TXHD-TX1,6
MWOB-OP1,TXHD-TX1,5
NEOR-OP1,TXHD-TX1,1
NYAP-OP1,TXHD-TX1,1
OHLC-OP1,TXHD-TX1,3
OKOP-OP1,TXHD-TX1,36
ORUO-IO1,TXHD-TX1,1
TXGC-OP1,TXHD-TX1,41
TXSA-OP1,TXHD-TX1,14
TXSB-OP1,TXHD-TX1,59
WALC-OP1,TXHD-TX1,2
WIUW-IO1,TXHD-TX1,1
ALOB-OP1,TXHH-TX1,2
AROR-OP1,TXHH-TX1,1
AZOB-OP1,TXHH-TX1,1
FLFH-IO1,TXHH-TX1,1
FLWC-OP1,TXHH-TX1,1
ILIP-OP1,TXHH-TX1,1
LAOP-OP1,TXHH-TX1,11
MSOP-OP1,TXHH-TX1,1
MWOB-OP1,TXHH-TX1,2
NVLV-OP1,TXHH-TX1,1
OKOP-OP1,TXHH-TX1,4
TXGC-OP1,TXHH-TX1,10
TXSA-OP1,TXHH-TX1,6
TXSB-OP1,TXHH-TX1,10
ALOB-OP1,TXHI-TX1,11
AROR-OP1,TXHI-TX1,3
AZOB-OP1,TXHI-TX1,3
CADN-OP1,TXHI-TX1,6
CAGS-OP1,TXHI-TX1,2
CAOP-OP1,TXHI-TX1,5
CASD-IO1,TXHI-TX1,1
CORS-OP1,TXHI-TX1,9
FLFH-IO1,TXHI-TX1,1
FLMP-OP1,TXHI-TX1,3
FLUF-IO1,TXHI-TX1,9
GALL-OP1,TXHI-TX1,3
IAOP-OP1,TXHI-TX1,1
ILIP-OP1,TXHI-TX1,6
INOP-OP1,TXHI-TX1,7
KYDA-OP1,TXHI-TX1,2
LAOP-OP1,TXHI-TX1,44
MAOB-OP1,TXHI-TX1,2
MDPC-OP1,TXHI-TX1,2
MIOP-OP1,TXHI-TX1,1
MOMA-OP1,TXHI-TX1,2
MSOP-OP1,TXHI-TX1,6
MWOB-OP1,TXHI-TX1,6
NCNC-OP1,TXHI-TX1,2
NEOR-OP1,TXHI-TX1,2
NJTO-OP1,TXHI-TX1,2
NVLV-OP1,TXHI-TX1,3
NYAP-OP1,TXHI-TX1,1
NYRT-OP1,TXHI-TX1,1
OKOP-OP1,TXHI-TX1,9
ORUO-IO1,TXHI-TX1,1
PADV-OP1,TXHI-TX1,4
SCOP-OP1,TXHI-TX1,1
TNMS-OP1,TXHI-TX1,7
TXGC-OP1,TXHI-TX1,105
TXSA-OP1,TXHI-TX1,34
TXSB-OP1,TXHI-TX1,62
UTOP-OP1,TXHI-TX1,2
WALC-OP1,TXHI-TX1,3
AROR-OP1,TXHS-TX1,3
AZOB-OP1,TXHS-TX1,5
CAGS-OP1,TXHS-TX1,1
CAOP-OP1,TXHS-TX1,2
CORS-OP1,TXHS-TX1,4
FLFH-IO1,TXHS-TX1,1
FLUF-IO1,TXHS-TX1,1
FLWC-OP1,TXHS-TX1,1
GALL-OP1,TXHS-TX1,1
ILIP-OP1,TXHS-TX1,1
INOP-OP1,TXHS-TX1,1
LAOP-OP1,TXHS-TX1,8
MAOB-OP1,TXHS-TX1,3
MDPC-OP1,TXHS-TX1,1
MOMA-OP1,TXHS-TX1,1
MSOP-OP1,TXHS-TX1,2
MWOB-OP1,TXHS-TX1,10
NCCM-IO1,TXHS-TX1,1
NCNC-OP1,TXHS-TX1,1
NJTO-OP1,TXHS-TX1,1
NMOP-OP1,TXHS-TX1,1
NVLV-OP1,TXHS-TX1,1
NYRT-OP1,TXHS-TX1,2
OKOP-OP1,TXHS-TX1,9
ORUO-IO1,TXHS-TX1,2
PADV-OP1,TXHS-TX1,2
PATF-OP1,TXHS-TX1,3
TNDS-OP1,TXHS-TX1,1
TXGC-OP1,TXHS-TX1,49
TXSA-OP1,TXHS-TX1,116
TXSB-OP1,TXHS-TX1,81
UTOP-OP1,TXHS-TX1,2
WALC-OP1,TXHS-TX1,3
FLWC-OP1,TXJS-TX1,1
LAOP-OP1,TXJS-TX1,19
MIOP-OP1,TXJS-TX1,1
MNOP-OP1,TXJS-TX1,1
NJTO-OP1,TXJS-TX1,1
OHLC-OP1,TXJS-TX1,1
OKOP-OP1,TXJS-TX1,1
ORUO-IO1,TXJS-TX1,1
TXGC-OP1,TXJS-TX1,20
TXSA-OP1,TXJS-TX1,11
TXSB-OP1,TXJS-TX1,8
WALC-OP1,TXJS-TX1,1
OKOP-OP1,TXLM-TX1,1
TXGC-OP1,TXLM-TX1,7
TXSB-OP1,TXLM-TX1,1
AZOB-OP1,TXLP-TX1,3
CORS-OP1,TXLP-TX1,1
ILIP-OP1,TXLP-TX1,1
NMOP-OP1,TXLP-TX1,12
TXSB-OP1,TXLP-TX1,23
WALC-OP1,TXLP-TX1,1
AROR-OP1,TXMC-TX1,3
AZOB-OP1,TXMC-TX1,1
CADN-OP1,TXMC-TX1,1
CORS-OP1,TXMC-TX1,1
GALL-OP1,TXMC-TX1,1
ILIP-OP1,TXMC-TX1,1
INOP-OP1,TXMC-TX1,1
LAOP-OP1,TXMC-TX1,8
MAOB-OP1,TXMC-TX1,1
MDPC-OP1,TXMC-TX1,1
MOMA-OP1,TXMC-TX1,3
MSOP-OP1,TXMC-TX1,3
MWOB-OP1,TXMC-TX1,3
NJTO-OP1,TXMC-TX1,1
NYRT-OP1,TXMC-TX1,1
OKOP-OP1,TXMC-TX1,32
PATF-OP1,TXMC-TX1,1
TNDS-OP1,TXMC-TX1,2
TNMS-OP1,TXMC-TX1,1
TXGC-OP1,TXMC-TX1,42
TXSA-OP1,TXMC-TX1,17
TXSB-OP1,TXMC-TX1,76
WALC-OP1,TXMC-TX1,1
ALOB-OP1,TXMH-TX1,18
AROR-OP1,TXMH-TX1,20
AZOB-OP1,TXMH-TX1,7
CADN-OP1,TXMH-TX1,4
CAGS-OP1,TXMH-TX1,1
CAOP-OP1,TXMH-TX1,5
CASD-IO1,TXMH-TX1,1
CORS-OP1,TXMH-TX1,7
FLFH-IO1,TXMH-TX1,1
FLMP-OP1,TXMH-TX1,3
FLUF-IO1,TXMH-TX1,11
FLWC-OP1,TXMH-TX1,8
GALL-OP1,TXMH-TX1,1
IAOP-OP1,TXMH-TX1,1
ILIP-OP1,TXMH-TX1,3
INOP-OP1,TXMH-TX1,4
KYDA-OP1,TXMH-TX1,1
LAOP-OP1,TXMH-TX1,75
MAOB-OP1,TXMH-TX1,4
MIOP-OP1,TXMH-TX1,3
MNOP-OP1,TXMH-TX1,3
MOMA-OP1,TXMH-TX1,5
MSOP-OP1,TXMH-TX1,13
MWOB-OP1,TXMH-TX1,10
NCCM-IO1,TXMH-TX1,2
NCNC-OP1,TXMH-TX1,4
NEOR-OP1,TXMH-TX1,2
NJTO-OP1,TXMH-TX1,2
NMOP-OP1,TXMH-TX1,7
NVLV-OP1,TXMH-TX1,3
NYAP-OP1,TXMH-TX1,1
NYWN-OP1,TXMH-TX1,1
OHLB-OP1,TXMH-TX1,2
OHLC-OP1,TXMH-TX1,1
OKOP-OP1,TXMH-TX1,23
PADV-OP1,TXMH-TX1,2
PATF-OP1,TXMH-TX1,7
PRLL-OP1,TXMH-TX1,6
SCOP-OP1,TXMH-TX1,1
TNDS-OP1,TXMH-TX1,8
TNMS-OP1,TXMH-TX1,5
TXGC-OP1,TXMH-TX1,194
TXSA-OP1,TXMH-TX1,75
TXSB-OP1,TXMH-TX1,124
UTOP-OP1,TXMH-TX1,1
VATB-OP1,TXMH-TX1,2
WALC-OP1,TXMH-TX1,6
WIDN-OP1,TXMH-TX1,1
CADN-OP1,TXPL-TX1,1
GALL-OP1,TXPL-TX1,1
LAOP-OP1,TXPL-TX1,2
MAOB-OP1,TXPL-TX1,1
NEOR-OP1,TXPL-TX1,1
OKOP-OP1,TXPL-TX1,16
TXGC-OP1,TXPL-TX1,38
TXSA-OP1,TXPL-TX1,2
TXSB-OP1,TXPL-TX1,20
VATB-OP1,TXPL-TX1,1
WALC-OP1,TXPL-TX1,2
AROR-OP1,TXPM-TX1,1
LAOP-OP1,TXPM-TX1,2
NYWN-OP1,TXPM-TX1,1
OKOP-OP1,TXPM-TX1,16
TXGC-OP1,TXPM-TX1,1
TXSA-OP1,TXPM-TX1,1
TXSB-OP1,TXPM-TX1,11
ALOB-OP1,TXSP-TX1,5
AROR-OP1,TXSP-TX1,13
AZOB-OP1,TXSP-TX1,3
CADN-OP1,TXSP-TX1,1
CAGS-OP1,TXSP-TX1,1
CAOP-OP1,TXSP-TX1,2
CORS-OP1,TXSP-TX1,2
FLFH-IO1,TXSP-TX1,3
FLMP-OP1,TXSP-TX1,1
FLUF-IO1,TXSP-TX1,1
FLWC-OP1,TXSP-TX1,1
GALL-OP1,TXSP-TX1,2
ILIP-OP1,TXSP-TX1,3
INOP-OP1,TXSP-TX1,1
KYDA-OP1,TXSP-TX1,2
LAOP-OP1,TXSP-TX1,14
MAOB-OP1,TXSP-TX1,4
MDPC-OP1,TXSP-TX1,1
MIOP-OP1,TXSP-TX1,1
MOMA-OP1,TXSP-TX1,3
MSOP-OP1,TXSP-TX1,1
MWOB-OP1,TXSP-TX1,15
NCNC-OP1,TXSP-TX1,1
NEOR-OP1,TXSP-TX1,4
NJTO-OP1,TXSP-TX1,1
NMOP-OP1,TXSP-TX1,1
NVLV-OP1,TXSP-TX1,3
NYRT-OP1,TXSP-TX1,1
OKOP-OP1,TXSP-TX1,43
ORUO-IO1,TXSP-TX1,4
PADV-OP1,TXSP-TX1,2
TNDS-OP1,TXSP-TX1,3
TNMS-OP1,TXSP-TX1,2
TXGC-OP1,TXSP-TX1,105
TXSA-OP1,TXSP-TX1,24
TXSB-OP1,TXSP-TX1,125
UTOP-OP1,TXSP-TX1,1
WALC-OP1,TXSP-TX1,5
WIDN-OP1,TXSP-TX1,3
WIUW-IO1,TXSP-TX1,1
AROR-OP1,TXSW-TX1,1
CADN-OP1,TXSW-TX1,1
CORS-OP1,TXSW-TX1,1
FLWC-OP1,TXSW-TX1,1
INOP-OP1,TXSW-TX1,1
LAOP-OP1,TXSW-TX1,1
MNOP-OP1,TXSW-TX1,3
MOMA-OP1,TXSW-TX1,1
MWOB-OP1,TXSW-TX1,2
NEOR-OP1,TXSW-TX1,1
NMOP-OP1,TXSW-TX1,4
OKOP-OP1,TXSW-TX1,5
TNMS-OP1,TXSW-TX1,1
TXGC-OP1,TXSW-TX1,13
TXSA-OP1,TXSW-TX1,18
TXSB-OP1,TXSW-TX1,31
ALOB-OP1,TXTC-TX1,2
AROR-OP1,TXTC-TX1,3
CADN-OP1,TXTC-TX1,2
CAOP-OP1,TXTC-TX1,1
FLUF-IO1,TXTC-TX1,3
FLWC-OP1,TXTC-TX1,1
GALL-OP1,TXTC-TX1,1
KYDA-OP1,TXTC-TX1,1
LAOP-OP1,TXTC-TX1,17
MIOP-OP1,TXTC-TX1,1
MOMA-OP1,TXTC-TX1,1
MSOP-OP1,TXTC-TX1,3
MWOB-OP1,TXTC-TX1,1
NCCM-IO1,TXTC-TX1,1
NCNC-OP1,TXTC-TX1,2
NJTO-OP1,TXTC-TX1,1
NVLV-OP1,TXTC-TX1,2
NYFL-IO1,TXTC-TX1,1
OHLB-OP1,TXTC-TX1,2
OKOP-OP1,TXTC-TX1,7
PADV-OP1,TXTC-TX1,1
PATF-OP1,TXTC-TX1,1
TNDS-OP1,TXTC-TX1,1
TNMS-OP1,TXTC-TX1,1
TXGC-OP1,TXTC-TX1,29
TXSA-OP1,TXTC-TX1,19
TXSB-OP1,TXTC-TX1,26
UTOP-OP1,TXTC-TX1,1
WALC-OP1,TXTC-TX1,1
ALOB-OP1,TXTX-TX1,3
AROR-OP1,TXTX-TX1,13
AZOB-OP1,TXTX-TX1,16
CADN-OP1,TXTX-TX1,4
CAGS-OP1,TXTX-TX1,3
CAOP-OP1,TXTX-TX1,6
CASD-IO1,TXTX-TX1,1
CORS-OP1,TXTX-TX1,5
FLFH-IO1,TXTX-TX1,1
FLMP-OP1,TXTX-TX1,3
FLWC-OP1,TXTX-TX1,2
GALL-OP1,TXTX-TX1,4
ILIP-OP1,TXTX-TX1,3
INOP-OP1,TXTX-TX1,3
KYDA-OP1,TXTX-TX1,2
LAOP-OP1,TXTX-TX1,12
MDPC-OP1,TXTX-TX1,1
MIOP-OP1,TXTX-TX1,3
MNOP-OP1,TXTX-TX1,6
MOMA-OP1,TXTX-TX1,2
MSOP-OP1,TXTX-TX1,2
MWOB-OP1,TXTX-TX1,5
NCCM-IO1,TXTX-TX1,3
NEOR-OP1,TXTX-TX1,1
NJTO-OP1,TXTX-TX1,1
NMOP-OP1,TXTX-TX1,1
NVLV-OP1,TXTX-TX1,4
NYRT-OP1,TXTX-TX1,1
NYWN-OP1,TXTX-TX1,1
OHLP-OP1,TXTX-TX1,1
OKOP-OP1,TXTX-TX1,48
PADV-OP1,TXTX-TX1,2
SCOP-OP1,TXTX-TX1,1
TNDS-OP1,TXTX-TX1,4
TNMS-OP1,TXTX-TX1,1
TXGC-OP1,TXTX-TX1,71
TXSA-OP1,TXTX-TX1,24
TXSB-OP1,TXTX-TX1,131
UTOP-OP1,TXTX-TX1,2
WALC-OP1,TXTX-TX1,2
WIUW-IO1,TXTX-TX1,1
INOP-OP1,TXUC-TX1,1
TXGC-OP1,TXUC-TX1,5
TXSA-OP1,TXUC-TX1,3
TXSB-OP1,TXUC-TX1,5
CORS-OP1,TXVA-TX1,1
LAOP-OP1,TXVA-TX1,5
MSOP-OP1,TXVA-TX1,3
NMOP-OP1,TXVA-TX1,1
NYRT-OP1,TXVA-TX1,1
TNMS-OP1,TXVA-TX1,2
TXGC-OP1,TXVA-TX1,11
TXSA-OP1,TXVA-TX1,8
TXSB-OP1,TXVA-TX1,16
VATB-OP1,TXVA-TX1,1
AZOB-OP1,UTLD-TX1,25
CADN-OP1,UTLD-TX1,16
CAGS-OP1,UTLD-TX1,14
CAOP-OP1,UTLD-TX1,13
CASD-IO1,UTLD-TX1,1
CORS-OP1,UTLD-TX1,34
HIOP-OP1,UTLD-TX1,7
IAOP-OP1,UTLD-TX1,3
ILIP-OP1,UTLD-TX1,1
INOP-OP1,UTLD-TX1,3
KYDA-OP1,UTLD-TX1,1
MAOB-OP1,UTLD-TX1,1
MNOP-OP1,UTLD-TX1,2
MSOP-OP1,UTLD-TX1,1
MWOB-OP1,UTLD-TX1,7
NJTO-OP1,UTLD-TX1,1
NMOP-OP1,UTLD-TX1,11
NVLV-OP1,UTLD-TX1,31
NYAP-OP1,UTLD-TX1,1
ORUO-IO1,UTLD-TX1,19
TXGC-OP1,UTLD-TX1,1
