source_dsa_id,destination_center_id,flow_count
OHLC-OP1,MIUM-TX1,4
OHLP-OP1,MIUM-TX1,5
OKOP-OP1,MIUM-TX1,1
PADV-OP1,MIUM-TX1,5
PATF-OP1,MIUM-TX1,7
SCOP-OP1,MIUM-TX1,2
TNDS-OP1,MIUM-TX1,7
VATB-OP1,MIUM-TX1,1
WIDN-OP1,MIUM-TX1,2
WIUW-IO1,MIUM-TX1,3
CADN-OP1,MNMC-TX1,1
CAGS-OP1,MNMC-TX1,1
FLWC-OP1,MNMC-TX1,1
GALL-OP1,MNMC-TX1,1
IAOP-OP1,MNMC-TX1,11
ILIP-OP1,MNMC-TX1,6
INOP-OP1,MNMC-TX1,3
KYDA-OP1,MNMC-TX1,4
MIOP-OP1,MNMC-TX1,2
MNOP-OP1,MNMC-TX1,71
MOMA-OP1,MNMC-TX1,2
MWOB-OP1,MNMC-TX1,10
NEOR-OP1,MNMC-TX1,3
NYRT-OP1,MNMC-TX1,1
OHLC-OP1,MNMC-TX1,1
OKOP-OP1,MNMC-TX1,1
ORUO-IO1,MNMC-TX1,1
PADV-OP1,MNMC-TX1,1
TXGC-OP1,MNMC-TX1,1
WIDN-OP1,MNMC-TX1,3
WIUW-IO1,MNMC-TX1,21
AZOB-OP1,MNUM-TX1,1
FLMP-OP1,MNUM-TX1,1
IAOP-OP1,MNUM-TX1,11
ILIP-OP1,MNUM-TX1,10
INOP-OP1,MNUM-TX1,8
MIOP-OP1,MNUM-TX1,6
MNOP-OP1,MNUM-TX1,66
MOMA-OP1,MNUM-TX1,6
MWOB-OP1,MNUM-TX1,8
NEOR-OP1,MNUM-TX1,2
PATF-OP1,MNUM-TX1,1
TNDS-OP1,MNUM-TX1,1
TXGC-OP1,MNUM-TX1,1
TXSB-OP1,MNUM-TX1,1
WIDN-OP1,MNUM-TX1,2
WIUW-IO1,MNUM-TX1,8
ALOB-OP1,MOBH-TX1,1
AROR-OP1,MOBH-TX1,1
GALL-OP1,MOBH-TX1,2
IAOP-OP1,MOBH-TX1,1
ILIP-OP1,MOBH-TX1,7
INOP-OP1,MOBH-TX1,3
LAOP-OP1,MOBH-TX1,3
MIOP-OP1,MOBH-TX1,2
MNOP-OP1,MOBH-TX1,3
MOMA-OP1,MOBH-TX1,83
MWOB-OP1,MOBH-TX1,25
NCCM-IO1,MOBH-TX1,1
OKOP-OP1,MOBH-TX1,1
TNDS-OP1,MOBH-TX1,6
TNMS-OP1,MOBH-TX1,2
TXGC-OP1,MOBH-TX1,2
TXSB-OP1,MOBH-TX1,3
FLFH-IO1,MOCH-TX1,1
GALL-OP1,MOCH-TX1,1
ILIP-OP1,MOCH-TX1,1
INOP-OP1,MOCH-TX1,2
LAOP-OP1,MOCH-TX1,1
MIOP-OP1,MOCH-TX1,1
MNOP-OP1,MOCH-TX1,2
MOMA-OP1,MOCH-TX1,1
MWOB-OP1,MOCH-TX1,4
NCNC-OP1,MOCH-TX1,1
NEOR-OP1,MOCH-TX1,1
SCOP-OP1,MOCH-TX1,1
TXGC-OP1,MOCH-TX1,1
TXSB-OP1,MOCH-TX1,1
CORS-OP1,MOCM-TX1,1
FLWC-OP1,MOCM-TX1,1
IAOP-OP1,MOCM-TX1,1
ILIP-OP1,MOCM-TX1,1
KYDA-OP1,MOCM-TX1,1
MAOB-OP1,MOCM-TX1,1
MWOB-OP1,MOCM-TX1,1
TNDS-OP1,MOCM-TX1,2
ALOB-OP1,MOLH-TX1,1
CORS-OP1,MOLH-TX1,2
ILIP-OP1,MOLH-TX1,1
INOP-OP1,MOLH-TX1,1
MNOP-OP1,MOLH-TX1,1
MOMA-OP1,MOLH-TX1,1
MSOP-OP1,MOLH-TX1,1
MWOB-OP1,MOLH-TX1,13
NEOR-OP1,MOLH-TX1,1
WIDN-OP1,MOLH-TX1,1
WIUW-IO1,MOLH-TX1,1
ALOB-OP1,MOSL-TX1,2
ILIP-OP1,MOSL-TX1,2
INOP-OP1,MOSL-TX1,3
KYDA-OP1,MOSL-TX1,1
MNOP-OP1,MOSL-TX1,3
MOMA-OP1,MOSL-TX1,13
MSOP-OP1,MOSL-TX1,2
MWOB-OP1,MOSL-TX1,3
OHLP-OP1,MOSL-TX1,1
OKOP-OP1,MOSL-TX1,1
TNDS-OP1,MOSL-TX1,2
WIDN-OP1,MOSL-TX1,3
WIUW-IO1,MOSL-TX1,1
ALOB-OP1,MSUM-TX1,2
FLUF-IO1,MSUM-TX1,2
GALL-OP1,MSUM-TX1,2
ILIP-OP1,MSUM-TX1,1
INOP-OP1,MSUM-TX1,1
KYDA-OP1,MSUM-TX1,1
LAOP-OP1,MSUM-TX1,11
MSOP-OP1,MSUM-TX1,13
MWOB-OP1,MSUM-TX1,2
TXGC-OP1,MSUM-TX1,1
TXSA-OP1,MSUM-TX1,1
ALOB-OP1,NCCM-TX1,1
FLFH-IO1,NCCM-TX1,1
FLMP-OP1,NCCM-TX1,1
FLWC-OP1,NCCM-TX1,4
GALL-OP1,NCCM-TX1,6
ILIP-OP1,NCCM-TX1,1
INOP-OP1,NCCM-TX1,4
KYDA-OP1,NCCM-TX1,6
MOMA-OP1,NCCM-TX1,2
NCCM-IO1,NCCM-TX1,59
NCNC-OP1,NCCM-TX1,23
NJTO-OP1,NCCM-TX1,1
NYRT-OP1,NCCM-TX1,1
NYWN-OP1,NCCM-TX1,1
OHLB-OP1,NCCM-TX1,4
OHLP-OP1,NCCM-TX1,1
SCOP-OP1,NCCM-TX1,10
TNDS-OP1,NCCM-TX1,5
VATB-OP1,NCCM-TX1,4
ALOB-OP1,NCDU-TX1,3
FLFH-IO1,NCDU-TX1,3
FLMP-OP1,NCDU-TX1,1
FLUF-IO1,NCDU-TX1,3
FLWC-OP1,NCDU-TX1,2
GALL-OP1,NCDU-TX1,3
IAOP-OP1,NCDU-TX1,1
INOP-OP1,NCDU-TX1,2
KYDA-OP1,NCDU-TX1,8
LAOP-OP1,NCDU-TX1,2
MAOB-OP1,NCDU-TX1,4
MDPC-OP1,NCDU-TX1,2
MIOP-OP1,NCDU-TX1,1
MNOP-OP1,NCDU-TX1,3
MWOB-OP1,NCDU-TX1,1
NCCM-IO1,NCDU-TX1,15
NCNC-OP1,NCDU-TX1,58
NJTO-OP1,NCDU-TX1,2
NYAP-OP1,NCDU-TX1,1
NYRT-OP1,NCDU-TX1,10
OHLP-OP1,NCDU-TX1,2
ORUO-IO1,NCDU-TX1,1
PADV-OP1,NCDU-TX1,7
PATF-OP1,NCDU-TX1,7
SCOP-OP1,NCDU-TX1,17
TNDS-OP1,NCDU-TX1,10
TXGC-OP1,NCDU-TX1,2
TXSB-OP1,NCDU-TX1,1
VATB-OP1,NCDU-TX1,24
FLUF-IO1,NCMH-TX1,1
GALL-OP1,NCMH-TX1,3
INOP-OP1,NCMH-TX1,1
KYDA-OP1,NCMH-TX1,3
NCCM-IO1,NCMH-TX1,9
NCNC-OP1,NCMH-TX1,11
NYAP-OP1,NCMH-TX1,1
NYRT-OP1,NCMH-TX1,1
PADV-OP1,NCMH-TX1,1
PATF-OP1,NCMH-TX1,1
SCOP-OP1,NCMH-TX1,4
TNDS-OP1,NCMH-TX1,3
VATB-OP1,NCMH-TX1,6
AROR-OP1,NEUN-TX1,4
CORS-OP1,NEUN-TX1,19
IAOP-OP1,NEUN-TX1,12
ILIP-OP1,NEUN-TX1,9
INOP-OP1,NEUN-TX1,8
MNOP-OP1,NEUN-TX1,17
MOMA-OP1,NEUN-TX1,2
MWOB-OP1,NEUN-TX1,23
NEOR-OP1,NEUN-TX1,53
NJTO-OP1,NEUN-TX1,1
NVLV-OP1,NEUN-TX1,1
OKOP-OP1,NEUN-TX1,6
TNMS-OP1,NEUN-TX1,2
WALC-OP1,NEUN-TX1,2
WIDN-OP1,NEUN-TX1,3
WIUW-IO1,NEUN-TX1,1
MAOB-OP1,NJLL-TX1,5
MDPC-OP1,NJLL-TX1,3
MIOP-OP1,NJLL-TX1,1
NCCM-IO1,NJLL-TX1,1
NCNC-OP1,NJLL-TX1,1
NJTO-OP1,NJLL-TX1,6
NYAP-OP1,NJLL-TX1,1
NYRT-OP1,NJLL-TX1,3
OHLC-OP1,NJLL-TX1,1
OHLP-OP1,NJLL-TX1,1
PADV-OP1,NJLL-TX1,7
SCOP-OP1,NJLL-TX1,2
VATB-OP1,NJLL-TX1,2
MAOB-OP1,NJUH-TX1,4
MDPC-OP1,NJUH-TX1,1
MIOP-OP1,NJUH-TX1,1
NCCM-IO1,NJUH-TX1,3
NCNC-OP1,NJUH-TX1,1
NJTO-OP1,NJUH-TX1,7
NYRT-OP1,NJUH-TX1,3
OHLB-OP1,NJUH-TX1,1
OHLP-OP1,NJUH-TX1,1
PADV-OP1,NJUH-TX1,12
PATF-OP1,NJUH-TX1,2
VATB-OP1,NJUH-TX1,2
AROR-OP1,NYCP-TX1,1
ILIP-OP1,NYCP-TX1,1
LAOP-OP1,NYCP-TX1,2
MAOB-OP1,NYCP-TX1,15
MDPC-OP1,NYCP-TX1,5
MIOP-OP1,NYCP-TX1,2
MNOP-OP1,NYCP-TX1,1
NCCM-IO1,NYCP-TX1,1
NEOR-OP1,NYCP-TX1,2
NJTO-OP1,NYCP-TX1,6
NYAP-OP1,NYCP-TX1,3
NYRT-OP1,NYCP-TX1,24
OHLB-OP1,NYCP-TX1,1
OHLC-OP1,NYCP-TX1,3
OHLP-OP1,NYCP-TX1,1
PADV-OP1,NYCP-TX1,13
PATF-OP1,NYCP-TX1,4
PRLL-OP1,NYCP-TX1,2
TXGC-OP1,NYCP-TX1,1
TXSA-OP1,NYCP-TX1,1
WIUW-IO1,NYCP-TX1,4
ILIP-OP1,NYFL-TX1,7
KYDA-OP1,NYFL-TX1,1
MAOB-OP1,NYFL-TX1,1
MDPC-OP1,NYFL-TX1,1
MIOP-OP1,NYFL-TX1,4
NCCM-IO1,NYFL-TX1,1
NCNC-OP1,NYFL-TX1,2
NJTO-OP1,NYFL-TX1,2
NYAP-OP1,NYFL-TX1,2
NYFL-IO1,NYFL-TX1,16
NYRT-OP1,NYFL-TX1,5
NYWN-OP1,NYFL-TX1,11
OHLB-OP1,NYFL-TX1,1
OHLC-OP1,NYFL-TX1,1
OHLP-OP1,NYFL-TX1,2
PADV-OP1,NYFL-TX1,5
PATF-OP1,NYFL-TX1,8
VATB-OP1,NYFL-TX1,1
WIUW-IO1,NYFL-TX1,1
ALOB-OP1,NYMA-TX1,1
GALL-OP1,NYMA-TX1,1
ILIP-OP1,NYMA-TX1,1
MAOB-OP1,NYMA-TX1,4
MDPC-OP1,NYMA-TX1,1
NCNC-OP1,NYMA-TX1,1
NJTO-OP1,NYMA-TX1,2
NYAP-OP1,NYMA-TX1,1
NYRT-OP1,NYMA-TX1,11
OHLP-OP1,NYMA-TX1,2
PADV-OP1,NYMA-TX1,12
PATF-OP1,NYMA-TX1,2
SCOP-OP1,NYMA-TX1,3
TNDS-OP1,NYMA-TX1,1
VATB-OP1,NYMA-TX1,2
FLWC-OP1,NYMS-TX1,1
KYDA-OP1,NYMS-TX1,1
MAOB-OP1,NYMS-TX1,24
MDPC-OP1,NYMS-TX1,5
MIOP-OP1,NYMS-TX1,2
NCCM-IO1,NYMS-TX1,1
NCNC-OP1,NYMS-TX1,5
NEOR-OP1,NYMS-TX1,1
NJTO-OP1,NYMS-TX1,17
NYAP-OP1,NYMS-TX1,8
NYFL-IO1,NYMS-TX1,2
NYRT-OP1,NYMS-TX1,43
OHLB-OP1,NYMS-TX1,1
OHLC-OP1,NYMS-TX1,3
PADV-OP1,NYMS-TX1,38
PATF-OP1,NYMS-TX1,4
TNDS-OP1,NYMS-TX1,4
TXSA-OP1,NYMS-TX1,1
VATB-OP1,NYMS-TX1,4
CORS-OP1,NYNS-TX1,1
MAOB-OP1,NYNS-TX1,32
MDPC-OP1,NYNS-TX1,5
MIOP-OP1,NYNS-TX1,1
NCCM-IO1,NYNS-TX1,2
NJTO-OP1,NYNS-TX1,14
NVLV-OP1,NYNS-TX1,1
NYAP-OP1,NYNS-TX1,10
NYRT-OP1,NYNS-TX1,34
NYWN-OP1,NYNS-TX1,2
OHLB-OP1,NYNS-TX1,2
OHLC-OP1,NYNS-TX1,2
PADV-OP1,NYNS-TX1,29
PATF-OP1,NYNS-TX1,6
PRLL-OP1,NYNS-TX1,1
TNDS-OP1,NYNS-TX1,1
TNMS-OP1,NYNS-TX1,1
VATB-OP1,NYNS-TX1,4
WALC-OP1,NYNS-TX1,1
FLUF-IO1,NYNY-TX1,1
FLWC-OP1,NYNY-TX1,1
MAOB-OP1,NYNY-TX1,7
MDPC-OP1,NYNY-TX1,1
MIOP-OP1,NYNY-TX1,1
NCCM-IO1,NYNY-TX1,1
NCNC-OP1,NYNY-TX1,2
NJTO-OP1,NYNY-TX1,11
NYAP-OP1,NYNY-TX1,1
NYRT-OP1,NYNY-TX1,22
OHLB-OP1,NYNY-TX1,1
OHLC-OP1,NYNY-TX1,1
OHLP-OP1,NYNY-TX1,1
PADV-OP1,NYNY-TX1,14
SCOP-OP1,NYNY-TX1,1
VATB-OP1,NYNY-TX1,1
ALOB-OP1,NYUC-TX1,1
AROR-OP1,NYUC-TX1,2
FLMP-OP1,NYUC-TX1,1
FLUF-IO1,NYUC-TX1,1
KYDA-OP1,NYUC-TX1,1
LAOP-OP1,NYUC-TX1,1
MAOB-OP1,NYUC-TX1,15
MDPC-OP1,NYUC-TX1,3
MIOP-OP1,NYUC-TX1,3
MOMA-OP1,NYUC-TX1,1
NCCM-IO1,NYUC-TX1,1
NCNC-OP1,NYUC-TX1,4
NEOR-OP1,NYUC-TX1,1
NJTO-OP1,NYUC-TX1,8
NYAP-OP1,NYUC-TX1,5
NYFL-IO1,NYUC-TX1,3
NYRT-OP1,NYUC-TX1,30
NYWN-OP1,NYUC-TX1,1
OHLB-OP1,NYUC-TX1,4
OHLC-OP1,NYUC-TX1,2
OHLP-OP1,NYUC-TX1,1
PADV-OP1,NYUC-TX1,16
PATF-OP1,NYUC-TX1,4
PRLL-OP1,NYUC-TX1,1
VATB-OP1,NYUC-TX1,5
WIDN-OP1,NYUC-TX1,1
MAOB-OP1,NYWC-TX1,14
MDPC-OP1,NYWC-TX1,2
NCCM-IO1,NYWC-TX1,2
NCNC-OP1,NYWC-TX1,4
NJTO-OP1,NYWC-TX1,11
NYAP-OP1,NYWC-TX1,7
NYFL-IO1,NYWC-TX1,1
NYRT-OP1,NYWC-TX1,14
NYWN-OP1,NYWC-TX1,2
OHLB-OP1,NYWC-TX1,3
OHLC-OP1,NYWC-TX1,2
OHLP-OP1,NYWC-TX1,1
PADV-OP1,NYWC-TX1,12
PATF-OP1,NYWC-TX1,7
TNDS-OP1,NYWC-TX1,1
VATB-OP1,NYWC-TX1,3
ALOB-OP1,OHCC-TX1,2
AROR-OP1,OHCC-TX1,1
FLFH-IO1,OHCC-TX1,1
FLWC-OP1,OHCC-TX1,1
GALL-OP1,OHCC-TX1,4
IAOP-OP1,OHCC-TX1,1
ILIP-OP1,OHCC-TX1,7
INOP-OP1,OHCC-TX1,11
KYDA-OP1,OHCC-TX1,3
MAOB-OP1,OHCC-TX1,5
MDPC-OP1,OHCC-TX1,2
MIOP-OP1,OHCC-TX1,27
MNOP-OP1,OHCC-TX1,1
MOMA-OP1,OHCC-TX1,2
MWOB-OP1,OHCC-TX1,1
NCCM-IO1,OHCC-TX1,3
NCNC-OP1,OHCC-TX1,3
NEOR-OP1,OHCC-TX1,1
NJTO-OP1,OHCC-TX1,5
NYFL-IO1,OHCC-TX1,1
NYRT-OP1,OHCC-TX1,11
NYWN-OP1,OHCC-TX1,5
OHLB-OP1,OHCC-TX1,44
OHLC-OP1,OHCC-TX1,15
OHLP-OP1,OHCC-TX1,21
PADV-OP1,OHCC-TX1,38
PATF-OP1,OHCC-TX1,25
SCOP-OP1,OHCC-TX1,5
TNDS-OP1,OHCC-TX1,9
TXGC-OP1,OHCC-TX1,2
VATB-OP1,OHCC-TX1,5
WIDN-OP1,OHCC-TX1,1
WIUW-IO1,OHCC-TX1,3
GALL-OP1,OHCH-TX1,1
ILIP-OP1,OHCH-TX1,1
KYDA-OP1,OHCH-TX1,2
MDPC-OP1,OHCH-TX1,1
MOMA-OP1,OHCH-TX1,1
NCCM-IO1,OHCH-TX1,1
NYRT-OP1,OHCH-TX1,1
PADV-OP1,OHCH-TX1,1
PATF-OP1,OHCH-TX1,1
TNMS-OP1,OHCH-TX1,1
ALOB-OP1,OHCM-TX1,1
CORS-OP1,OHCM-TX1,1
KYDA-OP1,OHCM-TX1,2
MIOP-OP1,OHCM-TX1,1
NJTO-OP1,OHCM-TX1,1
NYFL-IO1,OHCM-TX1,1
OHLB-OP1,OHCM-TX1,2
OKOP-OP1,OHCM-TX1,1
PADV-OP1,OHCM-TX1,1
SCOP-OP1,OHCM-TX1,3
TNDS-OP1,OHCM-TX1,1
TXSB-OP1,OHCM-TX1,1
VATB-OP1,OHCM-TX1,1
WIDN-OP1,OHCM-TX1,1
WIUW-IO1,OHCM-TX1,1
ALOB-OP1,OHOU-TX1,3
GALL-OP1,OHOU-TX1,3
ILIP-OP1,OHOU-TX1,11
INOP-OP1,OHOU-TX1,28
KYDA-OP1,OHOU-TX1,19
MDPC-OP1,OHOU-TX1,1
MIOP-OP1,OHOU-TX1,12
MNOP-OP1,OHOU-TX1,1
MOMA-OP1,OHOU-TX1,5
NCCM-IO1,OHOU-TX1,3
NCNC-OP1,OHOU-TX1,2
NJTO-OP1,OHOU-TX1,2
NYAP-OP1,OHOU-TX1,1
NYRT-OP1,OHOU-TX1,6
OHLB-OP1,OHOU-TX1,7
OHLC-OP1,OHOU-TX1,14
OHLP-OP1,OHOU-TX1,13
PADV-OP1,OHOU-TX1,7
PATF-OP1,OHOU-TX1,21
TNDS-OP1,OHOU-TX1,5
TNMS-OP1,OHOU-TX1,1
TXSA-OP1,OHOU-TX1,1
VATB-OP1,OHOU-TX1,2
WIDN-OP1,OHOU-TX1,2
WIUW-IO1,OHOU-TX1,2
ALOB-OP1,OHUC-TX1,2
AZOB-OP1,OHUC-TX1,8
GALL-OP1,OHUC-TX1,2
IAOP-OP1,OHUC-TX1,1
ILIP-OP1,OHUC-TX1,6
INOP-OP1,OHUC-TX1,19
KYDA-OP1,OHUC-TX1,29
MDPC-OP1,OHUC-TX1,1
MIOP-OP1,OHUC-TX1,6
MSOP-OP1,OHUC-TX1,1
MWOB-OP1,OHUC-TX1,11
NCCM-IO1,OHUC-TX1,1
NCNC-OP1,OHUC-TX1,1
NJTO-OP1,OHUC-TX1,1
OHLB-OP1,OHUC-TX1,3
OHLC-OP1,OHUC-TX1,11
OHLP-OP1,OHUC-TX1,6
OKOP-OP1,OHUC-TX1,1
PADV-OP1,OHUC-TX1,10
PATF-OP1,OHUC-TX1,4
TNDS-OP1,OHUC-TX1,10
TNMS-OP1,OHUC-TX1,2
WIDN-OP1,OHUC-TX1,1
WIUW-IO1,OHUC-TX1,3
GALL-OP1,OHUH-TX1,1
ILIP-OP1,OHUH-TX1,2
INOP-OP1,OHUH-TX1,1
KYDA-OP1,OHUH-TX1,3
MIOP-OP1,OHUH-TX1,6
MNOP-OP1,OHUH-TX1,2
NCNC-OP1,OHUH-TX1,1
NJTO-OP1,OHUH-TX1,1
NYRT-OP1,OHUH-TX1,3
NYWN-OP1,OHUH-TX1,5
OHLB-OP1,OHUH-TX1,17
OHLP-OP1,OHUH-TX1,4
PATF-OP1,OHUH-TX1,27
VATB-OP1,OHUH-TX1,1
AROR-OP1,OKBC-TX1,2
CORS-OP1,OKBC-TX1,5
LAOP-OP1,OKBC-TX1,1
MWOB-OP1,OKBC-TX1,12
NEOR-OP1,OKBC-TX1,1
NMOP-OP1,OKBC-TX1,2
OKOP-OP1,OKBC-TX1,44
PATF-OP1,OKBC-TX1,1
TNMS-OP1,OKBC-TX1,2
TXGC-OP1,OKBC-TX1,8
TXSA-OP1,OKBC-TX1,1
TXSB-OP1,OKBC-TX1,10
ALOB-OP1,OKMD-TX1,1
AROR-OP1,OKMD-TX1,1
CORS-OP1,OKMD-TX1,1
MOMA-OP1,OKMD-TX1,3
MSOP-OP1,OKMD-TX1,2
MWOB-OP1,OKMD-TX1,6
OKOP-OP1,OKMD-TX1,10
TNDS-OP1,OKMD-TX1,1
TXGC-OP1,OKMD-TX1,3
TXSB-OP1,OKMD-TX1,2
CADN-OP1,ORUO-TX1,5
CAGS-OP1,ORUO-TX1,1
ORUO-IO1,ORUO-TX1,37
UTOP-OP1,ORUO-TX1,2
WALC-OP1,ORUO-TX1,47
CADN-OP1,ORVA-TX1,2
ORUO-IO1,ORVA-TX1,7
UTOP-OP1,ORVA-TX1,2
WALC-OP1,ORVA-TX1,7
INOP-OP1,PAAE-TX1,1
KYDA-OP1,PAAE-TX1,1
MAOB-OP1,PAAE-TX1,4
MDPC-OP1,PAAE-TX1,4
MIOP-OP1,PAAE-TX1,1
NCCM-IO1,PAAE-TX1,2
NCNC-OP1,PAAE-TX1,4
NJTO-OP1,PAAE-TX1,8
NYAP-OP1,PAAE-TX1,1
NYFL-IO1,PAAE-TX1,1
NYRT-OP1,PAAE-TX1,6
OHLB-OP1,PAAE-TX1,2
OHLC-OP1,PAAE-TX1,1
OHLP-OP1,PAAE-TX1,1
PADV-OP1,PAAE-TX1,31
PATF-OP1,PAAE-TX1,5
SCOP-OP1,PAAE-TX1,2
TNDS-OP1,PAAE-TX1,2
VATB-OP1,PAAE-TX1,3
FLWC-OP1,PAAG-TX1,1
GALL-OP1,PAAG-TX1,1
ILIP-OP1,PAAG-TX1,2
INOP-OP1,PAAG-TX1,3
MIOP-OP1,PAAG-TX1,2
NCNC-OP1,PAAG-TX1,1
NJTO-OP1,PAAG-TX1,1
NYRT-OP1,PAAG-TX1,1
NYWN-OP1,PAAG-TX1,1
OHLB-OP1,PAAG-TX1,3
OHLC-OP1,PAAG-TX1,1
OHLP-OP1,PAAG-TX1,1
PADV-OP1,PAAG-TX1,1
PATF-OP1,PAAG-TX1,41
TNDS-OP1,PAAG-TX1,2
GALL-OP1,PACH-TX1,1
INOP-OP1,PACH-TX1,3
KYDA-OP1,PACH-TX1,2
MDPC-OP1,PACH-TX1,1
MOMA-OP1,PACH-TX1,1
NCNC-OP1,PACH-TX1,1
NYFL-IO1,PACH-TX1,1
NYRT-OP1,PACH-TX1,1
OHLP-OP1,PACH-TX1,1
PADV-OP1,PACH-TX1,1
PATF-OP1,PACH-TX1,5
SCOP-OP1,PACH-TX1,2
TNDS-OP1,PACH-TX1,1
WIUW-IO1,PACH-TX1,1
GALL-OP1,PACP-TX1,1
NCCM-IO1,PACP-TX1,1
NJTO-OP1,PACP-TX1,1
NYFL-IO1,PACP-TX1,1
PADV-OP1,PACP-TX1,3
PRLL-OP1,PACP-TX1,1
VATB-OP1,PACP-TX1,1
KYDA-OP1,PAGM-TX1,2
MAOB-OP1,PAGM-TX1,1
MDPC-OP1,PAGM-TX1,3
MIOP-OP1,PAGM-TX1,1
NJTO-OP1,PAGM-TX1,1
NYAP-OP1,PAGM-TX1,2
NYFL-IO1,PAGM-TX1,6
NYRT-OP1,PAGM-TX1,3
PADV-OP1,PAGM-TX1,5
PATF-OP1,PAGM-TX1,1
SCOP-OP1,PAGM-TX1,1
VATB-OP1,PAGM-TX1,2
KYDA-OP1,PALV-TX1,1
MAOB-OP1,PALV-TX1,1
MDPC-OP1,PALV-TX1,4
MIOP-OP1,PALV-TX1,1
NJTO-OP1,PALV-TX1,2
NYAP-OP1,PALV-TX1,3
NYRT-OP1,PALV-TX1,5
NYWN-OP1,PALV-TX1,1
OHLB-OP1,PALV-TX1,1
OHLC-OP1,PALV-TX1,2
PADV-OP1,PALV-TX1,2
ALOB-OP1,PAPT-TX1,1
CORS-OP1,PAPT-TX1,1
GALL-OP1,PAPT-TX1,3
ILIP-OP1,PAPT-TX1,1
KYDA-OP1,PAPT-TX1,2
MDPC-OP1,PAPT-TX1,2
MIOP-OP1,PAPT-TX1,1
MOMA-OP1,PAPT-TX1,2
NJTO-OP1,PAPT-TX1,1
NYWN-OP1,PAPT-TX1,3
OHLB-OP1,PAPT-TX1,7
OHLC-OP1,PAPT-TX1,2
OHLP-OP1,PAPT-TX1,4
PADV-OP1,PAPT-TX1,5
PATF-OP1,PAPT-TX1,19
SCOP-OP1,PAPT-TX1,2
TNDS-OP1,PAPT-TX1,1
WALC-OP1,PAPT-TX1,1
IAOP-OP1,PATJ-TX1,1
KYDA-OP1,PATJ-TX1,1
MAOB-OP1,PATJ-TX1,7
MDPC-OP1,PATJ-TX1,2
MIOP-OP1,PATJ-TX1,2
NCCM-IO1,PATJ-TX1,2
NJTO-OP1,PATJ-TX1,7
NYAP-OP1,PATJ-TX1,2
NYRT-OP1,PATJ-TX1,8
NYWN-OP1,PATJ-TX1,1
OHLB-OP1,PATJ-TX1,1
OHLC-OP1,PATJ-TX1,2
PADV-OP1,PATJ-TX1,24
PATF-OP1,PATJ-TX1,5
PRLL-OP1,PATJ-TX1,1
SCOP-OP1,PATJ-TX1,2
TNDS-OP1,PATJ-TX1,1
VATB-OP1,PATJ-TX1,4
WALC-OP1,PATJ-TX1,1
MDPC-OP1,PATU-TX1,1
NCNC-OP1,PATU-TX1,1
NJTO-OP1,PATU-TX1,1
NYRT-OP1,PATU-TX1,1
PADV-OP1,PATU-TX1,1
PATF-OP1,PATU-TX1,1
GALL-OP1,PAUP-TX1,1
INOP-OP1,PAUP-TX1,1
KYDA-OP1,PAUP-TX1,1
MAOB-OP1,PAUP-TX1,9
MDPC-OP1,PAUP-TX1,17
MIOP-OP1,PAUP-TX1,2
NCCM-IO1,PAUP-TX1,3
NCNC-OP1,PAUP-TX1,2
NJTO-OP1,PAUP-TX1,19
NYAP-OP1,PAUP-TX1,1
NYFL-IO1,PAUP-TX1,1
NYRT-OP1,PAUP-TX1,16
NYWN-OP1,PAUP-TX1,1
OHLC-OP1,PAUP-TX1,1
OHLP-OP1,PAUP-TX1,2
PADV-OP1,PAUP-TX1,62
PATF-OP1,PAUP-TX1,3
SCOP-OP1,PAUP-TX1,3
VATB-OP1,PAUP-TX1,4
ILIP-OP1,PAVA-TX1,2
INOP-OP1,PAVA-TX1,1
OHLB-OP1,PAVA-TX1,2
PATF-OP1,PAVA-TX1,7
SCOP-OP1,PAVA-TX1,1
TXSB-OP1,PAVA-TX1,1
WIUW-IO1,PAVA-TX1,1
FLMP-OP1,PRSJ-TX1,2
PRLL-OP1,PRSJ-TX1,38
FLUF-IO1,SCCH-TX1,1
ALOB-OP1,SCMU-TX1,1
FLFH-IO1,SCMU-TX1,2
FLMP-OP1,SCMU-TX1,6
FLUF-IO1,SCMU-TX1,6
FLWC-OP1,SCMU-TX1,4
GALL-OP1,SCMU-TX1,31
KYDA-OP1,SCMU-TX1,3
MDPC-OP1,SCMU-TX1,4
NCCM-IO1,SCMU-TX1,7
NCNC-OP1,SCMU-TX1,24
OHLP-OP1,SCMU-TX1,3
PADV-OP1,SCMU-TX1,2
PATF-OP1,SCMU-TX1,4
PRLL-OP1,SCMU-TX1,1
SCOP-OP1,SCMU-TX1,74
TNDS-OP1,SCMU-TX1,2
TXSB-OP1,SCMU-TX1,1
VATB-OP1,SCMU-TX1,2
GALL-OP1,SCPG-TX1,1
NCNC-OP1,SCPG-TX1,2
PADV-OP1,SCPG-TX1,1
PATF-OP1,SCPG-TX1,1
SCOP-OP1,SCPG-TX1,1
TNDS-OP1,SCPG-TX1,2
TNMS-OP1,SCPG-TX1,1
VATB-OP1,SCPG-TX1,1
KYDA-OP1,TNLB-TX1,1
MSOP-OP1,TNLB-TX1,1
TNDS-OP1,TNLB-TX1,1
TXSB-OP1,TNLB-TX1,1
ALOB-OP1,TNMH-TX1,4
AROR-OP1,TNMH-TX1,9
